profitLevel,closeLevel,addLossLevel,levrage,maxLongMargin,longPnl,longMargin,maxShortMargin,shortPnl,shortMargin,totalProfit,totalLoss,totalpnl
0.85,0.6,0.6,3,0.03,-108.43000000000006,0.03,0,0,0,10.735199999999997,0,-97.69480000000007
0.85,0.6,0.6,3,0.04,-108.43000000000006,0.04,0,0,0,14.313599999999997,0,-94.11640000000007
0.85,0.6,0.6,3,0.05,-108.43000000000006,0.05,0,0,0,17.891999999999996,0,-90.53800000000007
0.85,0.6,0.6,3,0.06,-108.43000000000006,0.06,0,0,0,21.470399999999994,0,-86.95960000000007
0.85,0.6,0.6,3,0.07,-108.43000000000006,0.07,0,0,0,25.048799999999996,0,-83.38120000000006
0.85,0.6,0.6,3,0.08,-108.43000000000006,0.08,0,0,0,28.627199999999995,0,-79.80280000000008
0.85,0.6,0.6,3,0.09,-108.43000000000006,0.09,0,0,0,32.20559999999999,0,-76.22440000000007
0.85,0.6,0.6,3,0.1,-108.43000000000006,0.1,0,0,0,35.78399999999999,0,-72.64600000000007
0.85,0.6,0.6,5,0.02,0,0,0.01,0,0,10.3809,-4.641900000000001,5.739
0.85,0.6,0.6,5,0.04,0,0,0.02,0,0,20.7618,-9.283800000000001,11.478
0.85,0.6,0.6,5,0.06,0,0,0.03,0,0,31.142700000000005,-13.9257,17.217000000000006
0.85,0.6,0.6,5,0.08,0,0,0.04,0,0,41.5236,-18.567600000000002,22.956
0.85,0.6,0.6,5,0.1,0,0,0.05,0,0,51.90450000000001,-23.209500000000002,28.69500000000001
0.85,0.6,0.6,5,0.12,0,0,0.06,0,0,62.28540000000001,-27.8514,34.43400000000001
0.85,0.6,0.6,5,0.14,0,0,0.07,0,0,72.6663,-32.493300000000005,40.173
0.85,0.6,0.6,5,0.16,0,0,0.08,0,0,83.0472,-37.135200000000005,45.912
0.85,0.6,0.6,5,0.18,0,0,0.09,0,0,93.42810000000001,-41.777100000000004,51.65100000000001
0.85,0.6,0.6,5,0.2,0,0,0.1,0,0,103.80900000000003,-46.419000000000004,57.39000000000002
0.85,0.6,0.6,8,0.04,45.33999999999992,0.03,0.01,0,0,11.3845,-3.143399999999999,53.58109999999992
0.85,0.6,0.6,8,0.08,45.33999999999992,0.06,0.02,0,0,22.769,-6.286799999999998,61.82219999999992
0.85,0.6,0.6,8,0.12,45.33999999999992,0.09,0.03,0,0,34.153499999999994,-9.430199999999997,70.06329999999991
0.85,0.6,0.6,8,0.16,45.33999999999992,0.12,0.04,0,0,45.538,-12.573599999999995,78.30439999999992
0.85,0.6,0.6,8,0.2,45.34999999999991,0.15,0.05,0,0,56.9225,-15.716999999999995,86.55549999999991
0.85,0.6,0.6,8,0.24,45.33999999999992,0.18,0.06,0,0,68.30699999999999,-18.860399999999995,94.78659999999991
0.85,0.6,0.6,8,0.28,45.33999999999992,0.21,0.07,0,0,79.69149999999999,-22.003799999999995,103.02769999999992
0.85,0.6,0.6,8,0.32,45.33999999999992,0.24,0.08,0,0,91.076,-25.14719999999999,111.26879999999991
0.85,0.6,0.6,8,0.36,45.33999999999992,0.27,0.09,0,0,102.46049999999997,-28.290599999999994,119.5098999999999
0.85,0.6,0.6,8,0.4,45.34999999999991,0.3,0.1,0,0,113.845,-31.43399999999999,127.76099999999991
0.85,0.6,0.6,9,0.02,60.5,0.01,0.03,0,0,13.98080000000001,-4.493700000000001,69.98710000000001
0.85,0.6,0.6,9,0.04,60.5,0.02,0.06,0,0,27.96160000000002,-8.987400000000003,79.47420000000002
0.85,0.6,0.6,9,0.06,60.5,0.03,0.09,0,0,41.94240000000003,-13.481100000000003,88.96130000000002
0.85,0.6,0.6,9,0.08,60.5,0.04,0.12,0,0,55.92320000000004,-17.974800000000005,98.44840000000003
0.85,0.6,0.6,9,0.1,60.5,0.05,0.15,0,0,69.90400000000004,-22.468500000000006,107.93550000000003
0.85,0.6,0.6,9,0.12,60.5,0.06,0.18,0,0,83.88480000000006,-26.962200000000006,117.42260000000005
0.85,0.6,0.6,9,0.14,60.5,0.07,0.21,0,0,97.86560000000006,-31.455900000000007,126.90970000000004
0.85,0.6,0.6,9,0.16,60.5,0.08,0.24,0,0,111.84640000000007,-35.94960000000001,136.39680000000007
0.85,0.6,0.6,9,0.18,60.5,0.09,0.27,0,0,125.82720000000008,-40.44330000000001,145.88390000000004
0.85,0.6,0.6,9,0.2,60.5,0.1,0.3,0,0,139.80800000000008,-44.93700000000001,155.37100000000007
0.85,0.6,0.6,10,0.03,0,0,0.04,0,0,16.985400000000006,-4.907200000000007,12.078199999999999
0.85,0.6,0.6,10,0.06,0,0,0.08,0,0,33.97080000000001,-9.814400000000013,24.156399999999998
0.85,0.6,0.6,10,0.09,0,0,0.12,0,0,50.95620000000001,-14.721599999999993,36.23460000000003
0.85,0.6,0.6,10,0.12,0,0,0.16,0,0,67.94160000000002,-19.628800000000027,48.312799999999996
0.85,0.6,0.6,10,0.15,0,0,0.2,0,0,84.92700000000004,-24.536000000000037,60.391
0.85,0.6,0.6,10,0.18,0,0,0.24,0,0,101.91240000000002,-29.443199999999987,72.46920000000006
0.85,0.6,0.6,10,0.21,0,0,0.28,0,0,118.89780000000005,-34.35040000000005,84.54740000000001
0.85,0.6,0.6,10,0.24,0,0,0.32,0,0,135.88320000000004,-39.25760000000005,96.62559999999999
0.85,0.6,0.6,10,0.27,0,0,0.36,0,0,152.86860000000004,-44.164799999999985,108.70380000000007
0.85,0.6,0.6,10,0.3,0,0,0.4,0,0,169.85400000000007,-49.072000000000074,120.782
0.85,0.6,0.6,11,0.02,0,0,0.03,0,0,6.232200000000002,-9.2185,-2.986299999999999
0.85,0.6,0.6,11,0.03,0,0,0.06,0,0,8.487000000000002,-13.443200000000004,-4.956200000000001
0.85,0.6,0.6,11,0.04,0,0,0.09,0,0,12.730500000000005,-19.802400000000013,-7.0719000000000065
0.85,0.6,0.6,11,0.06,0,0,0.12,0,0,16.974000000000004,-26.88640000000001,-9.912400000000002
0.85,0.6,0.6,11,0.08,0,0,0.15,0,0,21.21750000000001,-33.97010000000001,-12.752600000000001
0.85,0.6,0.6,11,0.09,0,0,0.18,0,0,25.46100000000001,-40.32960000000001,-14.868600000000008
0.85,0.6,0.6,11,0.11000000000000001,0,0,0.21,0,0,29.70450000000001,-47.412999999999975,-17.70849999999996
0.85,0.6,0.6,11,0.12,0,0,0.24,0,0,33.94800000000001,-53.77280000000002,-19.824800000000003
0.85,0.6,0.6,11,0.13,0,0,0.27,0,0,38.19150000000001,-60.13179999999998,-21.940299999999965
0.85,0.6,0.6,11,0.15000000000000002,0,0,0.3,0,0,42.43500000000002,-67.21600000000002,-24.781000000000006
0.85,0.6,0.6,12,0.02,0,0,0.02,0,0,4.859699999999998,-7.479900000000009,-2.6202000000000107
0.85,0.6,0.6,12,0.05,0,0,0.04,0,0,7.7956,-12.99450000000001,-5.19890000000001
0.85,0.6,0.6,12,0.07,0,0,0.06,0,0,11.693399999999999,-19.1539,-7.460500000000001
0.85,0.6,0.6,12,0.1,0,0,0.08,0,0,15.5912,-25.98900000000002,-10.39780000000002
0.85,0.6,0.6,12,0.13,0,0,0.1,0,0,19.488999999999997,-32.82330000000002,-13.334300000000017
0.85,0.6,0.6,12,0.15,0,0,0.12,0,0,23.386799999999997,-38.98350000000003,-15.596700000000032
0.85,0.6,0.6,12,0.18,0,0,0.14,0,0,27.2846,-45.81810000000002,-18.533500000000025
0.85,0.6,0.6,12,0.2,0,0,0.16,0,0,31.1824,-51.97800000000004,-20.79560000000004
0.85,0.6,0.6,12,0.22,0,0,0.18,0,0,35.0802,-58.136100000000056,-23.055900000000058
0.85,0.6,0.6,12,0.25,0,0,0.2,0,0,38.977999999999994,-64.97250000000004,-25.994500000000045
0.85,0.6,0.6,15,0.02,0,0,0,0,0,6.381000000000004,-6.258999999999996,0.12200000000000744
0.85,0.6,0.6,15,0.04,0,0,0.03,0,0,15.746700000000008,-9.7808,5.9659000000000075
0.85,0.6,0.6,15,0.06,0,0,0.04,0,0,23.122600000000006,-14.671199999999999,8.451400000000014
0.85,0.6,0.6,15,0.08,0,0,0.06,0,0,31.493400000000015,-19.5616,11.931800000000015
0.85,0.6,0.6,15,0.1,0,0,0.08,0,0,39.864200000000025,-24.452,15.41220000000002
0.85,0.6,0.6,15,0.12,0,0,0.09,0,0,47.24010000000001,-29.342399999999998,17.89770000000003
0.85,0.6,0.6,15,0.14,0,0,0.11000000000000001,0,0,55.61090000000003,-34.2328,21.378100000000032
0.85,0.6,0.6,15,0.16,0,0,0.12,0,0,62.98680000000003,-39.1232,23.86360000000003
0.85,0.6,0.6,15,0.18,0,0,0.13,0,0,70.36270000000002,-44.0136,26.349100000000035
0.85,0.6,0.6,15,0.2,0,0,0.15000000000000002,0,0,78.73350000000005,-48.904,29.829500000000046
0.85,0.6,0.6,18,0.04,0,0,0.03,0,0,11.042500000000006,-5.474299999999989,5.568200000000016
0.85,0.6,0.6,18,0.07,0,0,0.06,0,0,18.315,-10.394199999999996,7.920800000000006
0.85,0.6,0.6,18,0.1,0,0,0.09,0,0,27.4725,-15.3522,12.120300000000004
0.85,0.6,0.6,18,0.14,0,0,0.12,0,0,36.63,-20.788399999999992,15.841600000000012
0.85,0.6,0.6,18,0.18,0,0,0.15,0,0,45.7875,-26.22269999999999,19.564800000000012
0.85,0.6,0.6,18,0.21,0,0,0.18,0,0,54.945,-31.182599999999987,23.76240000000002
0.85,0.6,0.6,18,0.25,0,0,0.21,0,0,64.10249999999999,-36.61869999999998,27.48380000000002
0.85,0.6,0.6,18,0.28,0,0,0.24,0,0,73.26,-41.576799999999984,31.683200000000024
0.85,0.6,0.6,18,0.31,0,0,0.27,0,0,82.4175,-46.53329999999999,35.884200000000014
0.85,0.6,0.6,18,0.35,0,0,0.3,0,0,91.575,-51.97099999999999,39.60400000000001
0.85,0.6,0.6,20,0.02,0,0,0,0,0,7.8889000000000085,-7.200099999999998,0.6888000000000106
0.85,0.6,0.6,20,0.04,0,0,0,0,0,15.777800000000017,-14.400199999999996,1.3776000000000213
0.85,0.6,0.6,20,0.06,0,0,0,0,0,23.666700000000024,-21.600299999999994,2.0664000000000304
0.85,0.6,0.6,20,0.08,0,0,0,0,0,31.555600000000034,-28.800399999999993,2.7552000000000425
0.85,0.6,0.6,20,0.1,0,0,0,0,0,39.44450000000004,-36.00049999999999,3.444000000000054
0.85,0.6,0.6,20,0.12,0,0,0,0,0,47.33340000000005,-43.20059999999999,4.132800000000061
0.85,0.6,0.6,20,0.14,0,0,0,0,0,55.22230000000006,-50.400699999999986,4.821600000000071
0.85,0.6,0.6,20,0.16,0,0,0,0,0,63.11120000000007,-57.600799999999985,5.510400000000085
0.85,0.6,0.6,20,0.18,0,0,0,0,0,71.00010000000006,-64.80089999999998,6.199200000000092
0.85,0.6,0.6,20,0.2,0,0,0,0,0,78.88900000000008,-72.00099999999998,6.888000000000108
0.85,0.6,0.6,25,0.02,0,0,0.02,0,0,6.463400000000005,-5.807300000000007,0.6560999999999992
0.85,0.6,0.6,25,0.04,0,0,0.04,0,0,12.414900000000014,-11.614600000000014,0.8003000000000003
0.85,0.6,0.6,25,0.06,0,0,0.06,0,0,18.366400000000024,-17.421900000000022,0.9445000000000003
0.85,0.6,0.6,25,0.08,0,0,0.08,0,0,24.829800000000027,-23.229200000000027,1.6006000000000007
0.85,0.6,0.6,25,0.1,0,0,0.1,0,0,31.293200000000038,-29.036500000000036,2.2566999999999986
0.85,0.6,0.6,25,0.12,0,0,0.12,0,0,37.244700000000044,-34.843800000000044,2.4009
0.85,0.6,0.6,25,0.14,0,0,0.14,0,0,43.70810000000005,-40.65110000000004,3.056999999999998
0.85,0.6,0.6,25,0.16,0,0,0.16,0,0,49.659600000000054,-46.458400000000054,3.2012000000000014
0.85,0.6,0.6,25,0.18,0,0,0.18,0,0,55.611100000000064,-52.26570000000006,3.345399999999996
0.85,0.6,0.6,25,0.2,0,0,0.2,0,0,62.07450000000008,-58.07300000000007,4.0014999999999965
0.85,0.6,0.6,30,0.02,0,0,0.03,0,0,8.213500000000007,-5.384899999999999,2.828600000000005
0.85,0.6,0.6,30,0.04,0,0,0.06,0,0,16.427000000000014,-10.769799999999998,5.65720000000001
0.85,0.6,0.6,30,0.06,0,0,0.09,0,0,24.640500000000017,-16.1547,8.485800000000017
0.85,0.6,0.6,30,0.08,0,0,0.12,0,0,32.85400000000003,-21.539599999999997,11.31440000000002
0.85,0.6,0.6,30,0.1,0,0,0.15,0,0,41.06750000000003,-26.9245,14.143000000000029
0.85,0.6,0.6,30,0.12,0,0,0.18,0,0,49.281000000000034,-32.3094,16.971600000000034
0.85,0.6,0.6,30,0.14,0,0,0.21,0,0,57.49450000000005,-37.694300000000005,19.800200000000043
0.85,0.6,0.6,30,0.16,0,0,0.24,0,0,65.70800000000006,-43.07919999999999,22.62880000000004
0.85,0.6,0.6,30,0.18,0,0,0.27,0,0,73.92150000000008,-48.464099999999995,25.45740000000005
0.85,0.6,0.6,30,0.2,0,0,0.3,0,0,82.13500000000006,-53.849,28.286000000000058
0.85,0.6,0.6,35,0.01,0,0,0.02,0,0,8.011399999999998,-6.254199999999995,1.7572000000000005
0.85,0.6,0.6,35,0.02,0,0,0.04,0,0,16.022799999999997,-12.50839999999999,3.514400000000001
0.85,0.6,0.6,35,0.03,0,0,0.06,0,0,24.03419999999999,-18.762599999999985,5.271599999999999
0.85,0.6,0.6,35,0.04,0,0,0.08,0,0,32.04559999999999,-25.01679999999998,7.028800000000002
0.85,0.6,0.6,35,0.05,0,0,0.1,0,0,40.05699999999998,-31.27099999999998,8.786000000000001
0.85,0.6,0.6,35,0.06,0,0,0.12,0,0,48.06839999999998,-37.52519999999997,10.543199999999999
0.85,0.6,0.6,35,0.07,0,0,0.14,0,0,56.07979999999998,-43.779399999999974,12.300400000000007
0.85,0.6,0.6,35,0.08,0,0,0.16,0,0,64.09119999999999,-50.03359999999996,14.057600000000004
0.85,0.6,0.6,35,0.09,0,0,0.18,0,0,72.10259999999995,-56.287799999999955,15.814800000000004
0.85,0.6,0.6,35,0.1,0,0,0.2,0,0,80.11399999999996,-62.54199999999996,17.572000000000003
0.85,0.6,0.6,40,0.02,0,0,0,0,0,8.126299999999995,-6.675499999999998,1.4507999999999972
0.85,0.6,0.6,40,0.04,0,0,0,0,0,16.25259999999999,-13.350999999999996,2.9015999999999944
0.85,0.6,0.6,40,0.06,0,0,0,0,0,24.37889999999998,-20.02649999999999,4.352399999999991
0.85,0.6,0.6,40,0.08,0,0,0,0,0,32.50519999999998,-26.70199999999999,5.803199999999989
0.85,0.6,0.6,40,0.1,0,0,0,0,0,40.63149999999997,-33.37749999999999,7.253999999999986
0.85,0.6,0.6,40,0.12,0,0,0,0,0,48.75779999999996,-40.05299999999998,8.704799999999983
0.85,0.6,0.6,40,0.14,0,0,0,0,0,56.88409999999997,-46.72849999999997,10.155599999999984
0.85,0.6,0.6,40,0.16,0,0,0,0,0,65.01039999999996,-53.40399999999998,11.606399999999978
0.85,0.6,0.6,40,0.18,0,0,0,0,0,73.13669999999995,-60.07949999999997,13.057199999999973
0.85,0.6,0.6,40,0.2,0,0,0,0,0,81.26299999999993,-66.75499999999998,14.507999999999972
0.85,0.6,0.6,45,0.03,0,0,0,0,0,7.441600000000009,-6.201099999999999,1.2405000000000082
0.85,0.6,0.6,45,0.06,0,0,0,0,0,14.883200000000018,-12.402199999999999,2.4810000000000163
0.85,0.6,0.6,45,0.09,0,0,0,0,0,22.32480000000002,-18.6033,3.7215000000000242
0.85,0.6,0.6,45,0.12,0,0,0,0,0,29.766400000000036,-24.804399999999998,4.962000000000033
0.85,0.6,0.6,45,0.15,0,0,0,0,0,37.208000000000034,-31.0055,6.202500000000046
0.85,0.6,0.6,45,0.18,0,0,0,0,0,44.64960000000004,-37.2066,7.4430000000000485
0.85,0.6,0.6,45,0.21,0,0,0,0,0,52.09120000000005,-43.40769999999999,8.68350000000006
0.85,0.6,0.6,45,0.24,0,0,0,0,0,59.53280000000007,-49.608799999999995,9.924000000000065
0.85,0.6,0.6,45,0.27,0,0,0,0,0,66.97440000000006,-55.80989999999999,11.164500000000077
0.85,0.6,0.6,45,0.3,0,0,0,0,0,74.41600000000007,-62.011,12.405000000000092
0.85,0.6,0.85,3,0.01,62.44999999999982,0.01,0,0,0,0,0,62.44999999999982
0.85,0.6,0.85,3,0.02,62.44999999999982,0.02,0,0,0,0,0,62.44999999999982
0.85,0.6,0.85,3,0.03,62.44999999999982,0.03,0,0,0,0,0,62.44999999999982
0.85,0.6,0.85,3,0.04,62.44999999999982,0.04,0,0,0,0,0,62.44999999999982
0.85,0.6,0.85,3,0.05,62.44999999999982,0.05,0,0,0,0,0,62.44999999999982
0.85,0.6,0.85,3,0.06,62.44999999999982,0.06,0,0,0,0,0,62.44999999999982
0.85,0.6,0.85,3,0.07,62.44999999999982,0.07,0,0,0,0,0,62.44999999999982
0.85,0.6,0.85,3,0.08,62.44999999999982,0.08,0,0,0,0,0,62.44999999999982
0.85,0.6,0.85,3,0.09,62.44999999999982,0.09,0,0,0,0,0,62.44999999999982
0.85,0.6,0.85,3,0.1,62.44999999999982,0.1,0,0,0,0,0,62.44999999999982
0.85,0.6,0.85,5,0.01,0,0,0,0,0,2.2275,-1.5296000000000003,0.6978999999999997
0.85,0.6,0.85,5,0.02,0,0,0,0,0,4.455,-3.0592000000000006,1.3957999999999995
0.85,0.6,0.85,5,0.03,0,0,0,0,0,6.6825,-4.588800000000001,2.0936999999999992
0.85,0.6,0.85,5,0.04,0,0,0,0,0,8.91,-6.118400000000001,2.791599999999999
0.85,0.6,0.85,5,0.05,0,0,0,0,0,11.137500000000001,-7.648000000000002,3.4894999999999987
0.85,0.6,0.85,5,0.06,0,0,0,0,0,13.365,-9.177600000000002,4.1873999999999985
0.85,0.6,0.85,5,0.07,0,0,0,0,0,15.592500000000001,-10.707200000000004,4.885299999999997
0.85,0.6,0.85,5,0.08,0,0,0,0,0,17.82,-12.236800000000002,5.583199999999998
0.85,0.6,0.85,5,0.09,0,0,0,0,0,20.0475,-13.766400000000003,6.281099999999997
0.85,0.6,0.85,5,0.1,0,0,0,0,0,22.275000000000002,-15.296000000000005,6.978999999999997
0.85,0.6,0.85,8,0.01,0,0,0.01,0,0,1.8555999999999995,-1.9303,-0.07470000000000032
0.85,0.6,0.85,8,0.02,0,0,0.02,0,0,3.711199999999999,-3.8606,-0.14940000000000064
0.85,0.6,0.85,8,0.03,0,0,0.03,0,0,5.566799999999998,-5.790899999999999,-0.2241000000000013
0.85,0.6,0.85,8,0.04,0,0,0.04,0,0,7.422399999999998,-7.7212,-0.2988000000000013
0.85,0.6,0.85,8,0.05,0,0,0.05,0,0,9.277999999999997,-9.651499999999999,-0.3735000000000017
0.85,0.6,0.85,8,0.06,0,0,0.06,0,0,11.133599999999996,-11.581799999999998,-0.4482000000000026
0.85,0.6,0.85,8,0.07,0,0,0.07,0,0,12.989199999999997,-13.5121,-0.5229000000000026
0.85,0.6,0.85,8,0.08,0,0,0.08,0,0,14.844799999999996,-15.4424,-0.5976000000000026
0.85,0.6,0.85,8,0.09,0,0,0.09,0,0,16.700399999999995,-17.3727,-0.6723000000000026
0.85,0.6,0.85,8,0.1,0,0,0.1,0,0,18.555999999999994,-19.302999999999997,-0.7470000000000034
0.85,0.6,0.85,9,0.01,0,0,0.01,0,0,3.9074,-1.7455999999999996,2.161800000000001
0.85,0.6,0.85,9,0.02,0,0,0.02,0,0,7.8148,-3.491199999999999,4.323600000000002
0.85,0.6,0.85,9,0.03,0,0,0.03,0,0,11.722199999999999,-5.236799999999999,6.485400000000002
0.85,0.6,0.85,9,0.04,0,0,0.04,0,0,15.6296,-6.982399999999998,8.647200000000003
0.85,0.6,0.85,9,0.05,0,0,0.05,0,0,19.537000000000003,-8.727999999999998,10.809000000000003
0.85,0.6,0.85,9,0.06,0,0,0.06,0,0,23.444399999999998,-10.473599999999998,12.970800000000004
0.85,0.6,0.85,9,0.07,0,0,0.07,0,0,27.351800000000004,-12.219199999999997,15.13260000000001
0.85,0.6,0.85,9,0.08,0,0,0.08,0,0,31.2592,-13.964799999999997,17.294400000000007
0.85,0.6,0.85,9,0.09,0,0,0.09,0,0,35.1666,-15.710399999999993,19.45620000000001
0.85,0.6,0.85,9,0.1,0,0,0.1,0,0,39.074000000000005,-17.455999999999996,21.618000000000006
0.85,0.6,0.85,10,0.02,0,0,0.01,0,0,2.4677999999999995,-2.3902000000000023,0.07759999999999756
0.85,0.6,0.85,10,0.04,0,0,0.02,0,0,4.935599999999999,-4.780400000000005,0.15519999999999512
0.85,0.6,0.85,10,0.06,0,0,0.03,0,0,7.403399999999999,-7.170600000000006,0.232799999999993
0.85,0.6,0.85,10,0.08,0,0,0.04,0,0,9.871199999999998,-9.56080000000001,0.31039999999999024
0.85,0.6,0.85,10,0.1,0,0,0.05,0,0,12.338999999999999,-11.951000000000011,0.3879999999999879
0.85,0.6,0.85,10,0.12,0,0,0.06,0,0,14.806799999999997,-14.341200000000011,0.465599999999986
0.85,0.6,0.85,10,0.14,0,0,0.07,0,0,17.2746,-16.731400000000015,0.5431999999999846
0.85,0.6,0.85,10,0.16,0,0,0.08,0,0,19.742399999999996,-19.12160000000002,0.6207999999999805
0.85,0.6,0.85,10,0.18,0,0,0.09,0,0,22.210199999999997,-21.511800000000015,0.6983999999999799
0.85,0.6,0.85,10,0.2,0,0,0.1,0,0,24.677999999999997,-23.902000000000022,0.7759999999999758
0.85,0.6,0.85,11,0.01,0,0,0.01,0,0,5.998800000000002,-1.4787999999999988,4.520000000000002
0.85,0.6,0.85,11,0.02,0,0,0.02,0,0,11.997600000000004,-2.9575999999999976,9.040000000000004
0.85,0.6,0.85,11,0.03,0,0,0.03,0,0,17.996400000000005,-4.4363999999999955,13.56000000000001
0.85,0.6,0.85,11,0.04,0,0,0.04,0,0,23.995200000000008,-5.915199999999995,18.08000000000001
0.85,0.6,0.85,11,0.05,0,0,0.05,0,0,29.994000000000007,-7.393999999999995,22.600000000000016
0.85,0.6,0.85,11,0.06,0,0,0.06,0,0,35.99280000000001,-8.872799999999991,27.12000000000002
0.85,0.6,0.85,11,0.07,0,0,0.07,0,0,41.991600000000005,-10.351599999999994,31.640000000000015
0.85,0.6,0.85,11,0.08,0,0,0.08,0,0,47.990400000000015,-11.83039999999999,36.16000000000002
0.85,0.6,0.85,11,0.09,0,0,0.09,0,0,53.98920000000001,-13.30919999999999,40.68000000000002
0.85,0.6,0.85,11,0.1,0,0,0.1,0,0,59.988000000000014,-14.78799999999999,45.20000000000003
0.85,0.6,0.85,12,0.01,0,0,0.01,0,0,5.9864000000000015,-2.2046000000000006,3.7818000000000005
0.85,0.6,0.85,12,0.02,0,0,0.02,0,0,11.972800000000003,-4.409200000000001,7.563600000000001
0.85,0.6,0.85,12,0.03,0,0,0.03,0,0,17.959200000000003,-6.6138,11.345400000000003
0.85,0.6,0.85,12,0.04,0,0,0.04,0,0,23.945600000000006,-8.818400000000002,15.127200000000002
0.85,0.6,0.85,12,0.05,0,0,0.05,0,0,29.93200000000001,-11.023000000000003,18.909000000000002
0.85,0.6,0.85,12,0.06,0,0,0.06,0,0,35.918400000000005,-13.2276,22.690800000000007
0.85,0.6,0.85,12,0.07,0,0,0.07,0,0,41.90480000000001,-15.432200000000005,26.472600000000003
0.85,0.6,0.85,12,0.08,0,0,0.08,0,0,47.89120000000001,-17.636800000000004,30.254400000000004
0.85,0.6,0.85,12,0.09,0,0,0.09,0,0,53.87760000000001,-19.841400000000004,34.03620000000001
0.85,0.6,0.85,12,0.1,0,0,0.1,0,0,59.86400000000002,-22.046000000000006,37.818000000000005
0.85,0.6,0.85,15,0.02,0,0,0.01,0,0,5.415999999999996,-3.197100000000003,2.2188999999999934
0.85,0.6,0.85,15,0.04,0,0,0.02,0,0,10.831999999999992,-6.394200000000006,4.437799999999987
0.85,0.6,0.85,15,0.06,0,0,0.03,0,0,16.24799999999999,-9.591300000000007,6.656699999999983
0.85,0.6,0.85,15,0.08,0,0,0.04,0,0,21.663999999999984,-12.788400000000012,8.875599999999974
0.85,0.6,0.85,15,0.1,0,0,0.05,0,0,27.079999999999988,-15.985500000000012,11.094499999999973
0.85,0.6,0.85,15,0.12,0,0,0.06,0,0,32.49599999999998,-19.182600000000015,13.313399999999966
0.85,0.6,0.85,15,0.14,0,0,0.07,0,0,37.91199999999998,-22.37970000000002,15.532299999999958
0.85,0.6,0.85,15,0.16,0,0,0.08,0,0,43.32799999999997,-25.576800000000024,17.751199999999947
0.85,0.6,0.85,15,0.18,0,0,0.09,0,0,48.743999999999964,-28.773900000000022,19.970099999999942
0.85,0.6,0.85,15,0.2,0,0,0.1,0,0,54.159999999999975,-31.971000000000025,22.188999999999947
0.85,0.6,0.85,18,0.01,0,0,0.01,0,0,4.547599999999997,-3.282999999999995,1.2646000000000028
0.85,0.6,0.85,18,0.02,0,0,0.02,0,0,9.095199999999995,-6.56599999999999,2.5292000000000057
0.85,0.6,0.85,18,0.03,0,0,0.03,0,0,13.642799999999992,-9.848999999999984,3.7938000000000076
0.85,0.6,0.85,18,0.04,0,0,0.04,0,0,18.19039999999999,-13.13199999999998,5.058400000000011
0.85,0.6,0.85,18,0.05,0,0,0.05,0,0,22.737999999999992,-16.414999999999974,6.323000000000013
0.85,0.6,0.85,18,0.06,0,0,0.06,0,0,27.285599999999985,-19.69799999999997,7.587600000000015
0.85,0.6,0.85,18,0.07,0,0,0.07,0,0,31.833199999999984,-22.980999999999966,8.852200000000018
0.85,0.6,0.85,18,0.08,0,0,0.08,0,0,36.38079999999998,-26.26399999999996,10.116800000000023
0.85,0.6,0.85,18,0.09,0,0,0.09,0,0,40.92839999999997,-29.546999999999954,11.381400000000024
0.85,0.6,0.85,18,0.1,0,0,0.1,0,0,45.475999999999985,-32.82999999999995,12.646000000000026
0.85,0.6,0.85,20,0.01,0,0,0,0,0,5.597900000000002,-2.0181999999999993,3.579700000000002
0.85,0.6,0.85,20,0.02,0,0,0,0,0,11.195800000000004,-4.036399999999999,7.159400000000004
0.85,0.6,0.85,20,0.03,0,0,0,0,0,16.793700000000005,-6.054599999999997,10.739100000000008
0.85,0.6,0.85,20,0.04,0,0,0,0,0,22.391600000000007,-8.072799999999997,14.318800000000008
0.85,0.6,0.85,20,0.05,0,0,0,0,0,27.989500000000014,-10.091,17.898500000000016
0.85,0.6,0.85,20,0.06,0,0,0,0,0,33.58740000000001,-12.109199999999994,21.478200000000015
0.85,0.6,0.85,20,0.07,0,0,0,0,0,39.18530000000001,-14.127399999999998,25.057900000000018
0.85,0.6,0.85,20,0.08,0,0,0,0,0,44.783200000000015,-16.145599999999995,28.637600000000017
0.85,0.6,0.85,20,0.09,0,0,0,0,0,50.38110000000002,-18.163799999999995,32.21730000000002
0.85,0.6,0.85,20,0.1,0,0,0,0,0,55.97900000000003,-20.182,35.79700000000003
0.85,0.6,0.85,25,0.01,0,0,0,0,0,4.911599999999993,-2.653099999999997,2.2584999999999944
0.85,0.6,0.85,25,0.02,0,0,0,0,0,9.823199999999986,-5.306199999999994,4.516999999999989
0.85,0.6,0.85,25,0.03,0,0,0,0,0,14.734799999999975,-7.959299999999991,6.775499999999984
0.85,0.6,0.85,25,0.04,0,0,0,0,0,19.64639999999997,-10.612399999999989,9.033999999999978
0.85,0.6,0.85,25,0.05,0,0,0,0,0,24.55799999999996,-13.265499999999987,11.292499999999974
0.85,0.6,0.85,25,0.06,0,0,0,0,0,29.46959999999995,-15.918599999999982,13.550999999999968
0.85,0.6,0.85,25,0.07,0,0,0,0,0,34.38119999999995,-18.571699999999982,15.809499999999966
0.85,0.6,0.85,25,0.08,0,0,0,0,0,39.29279999999994,-21.224799999999977,18.067999999999955
